id,nama,status,agency,pagu,hps,penawaranmenang,pemenang,
24711014,PNK-04 Peningkatan Jalan Tjg Wangi-Kidangpananjung-Mukapayung,0,Kabupaten Bandung Barat,2000000000,1999946000,1689954000,PT. Ardhani Karya Mandiri,
24710014,PNK-08 Peningkatan Jalan Lembang-Maribaya,0,Kabupaten Bandung Barat,750000000,749439000,685737000,DAMAI PERKASA,
24708014,Pengadaan dan Pemasangan Fasilitas Lalu Lintas Ruas Jalan Purwakarta-Wanayasa-Jl.Cagak-Cikaramas-Sumedang,0,-,880650000,777099500,746157100,CV INSUN MEDAL LESTARI,
24706014,Pengadaan dan Pemasangan Fasilitas Lalu Lintas Ruas Jalan Bandung-Garut-Singaparna-Tasikmalaya,0,-,752400000,675273800,644153800,CV INSUN MEDAL LESTARI,
24704014,Pembangunan SPAM Perdesaan Desa Karangwangi Kec. Mekarmukti Kab. Garut (Paket AB - 31),0,-,450000000,450000000,367261400,tirtaguna,
24701014,Pembangunan SPAM Perdesaan Desa Ujungberung Kec. Sindangwangi Kab. Majalengka (Paket AB - 23),0,-,500000000,500000000,423831100,ADIEN FARM,
24700014,Pembangunan SPAM Perdesaan Desa Cilopang Kec. Cisitu Kab. Sumedang (Paket AB - 21),0,-,450000000,450000000,337785800,MAN JADDA WAJADA,
24698014,Pembangunan SPAM Perdesaan Desa Cileunyi Wetan Kec. Cileunyi Kab. Bandung (Paket AB - 17),0,-,400000000,400000000,319082500,CV. RIVAL,
24697014,Pembangunan SPAM Perdesaan Desa Cileunyi Kulon Kec. Cileunyi Kab. Bandung (Paket AB - 16),0,-,400000000,400000000,318739300,CV Bukit Sumber Mulya,
24695014,Pembangunan SPAM Perdesaan Desa Cipinang Kec. Cimaung Kab. Bandung (Paket AB - 14),0,-,400000000,400000000,300886300,MAN JADDA WAJADA,
24690014,Pembangunan Gedung Komunitas Unggulan Kampus Jatinangor,0,Kementerian Pendidikan dan Kebudayaan,4000000000,4000000000,3844341000,PT. BAJA MANUNGGAL PERKASA,
24687014,Belanja Modal Pengadaan Alat Kedokteran Bedah,0,-,625000000,619584000,613525000,PT. MITRA JATAMA PERKASA,
24685014,Pengadaan Peralatan Bengkel Kejuruan Mesin,0,-,568713000,538000000,501744000,CV. DIAN ZAHRA MANDIRI,
24683014,PENGADAAN ALAT LABORATORIUM KEBINAMARGAAN,0,-,5000000000,4976210000,4743963400,CV. Nayla Djaya,
24679014,Pembangunan Gedung Kantor Bapusipda Kabupaten Garut,0,Kabupaten Garut,349360000,306058000,293471000,RASHA PUTRA,CV
24678014,KAJIAN PENGEMBANGAN INDUSTRI KREATIF DI WIL. PRIANGAN,0,Kementerian Perindustrian,140000000,139287000,135020000,PT. SECON DWITUNGGAL PUTRA,
24677014,Pengadaan Pakan Konsentrat Sapi Perah,0,-,4675000000,4592037000,4537500000,CV.GUNA AGRO SEJAHTERA,
24676014,PEKERJAAN PENGADAAN ALAT-ALAT ANGKUTAN DARAT BERMOTOR (LIFT),0,-,449000000,447000000,446900000,CV. FAT JAYA,
24675014,Pembangunan Gedung Kantor Bidang Peternakan,0,-,505000000,505000000,492088000,RESTU JAYA,
24674014,Perbaikan Pagar Dinas Tenaga Kerja dan Transmigrasi,0,Kabupaten Karawang,349960000,349960000,318104000,CV. PERDANA INTAN,
24673014,Belanja Pakaian Batik Tradisional,0,-,938880000,938750000,858000000,CV BHIMASENA MAKMUR ABADI,
24671014,Pembangunan Sabermas Desa Tanjungwangi Kec. Pacet (Paket PLP-04),0,-,1000000000,999751500,880165000,CV MANDIRI MAJU SEJAHTERA,
24670014,Pengadaan Jasa Konsultan Manajemen Konstruksi Revitalisasi Masjid Agung Sang Cipta Rasa Taman Air Gua Sunyaragi Kacirebonan dan Kaprabonan di Kota Cirebon,0,-,198000000,198000000,196300000,CV.GRIYA LOKA,
24668014,Pekerjaaan Bangunan Rumah Kemas ( Belanja Gedung dan Bangunan untuk diserahkan kepada Masyarakat/ Pemda ),0,Provinsi Jawa Barat,230295600,230138000,,,
24667014,Belanja Modal Pengadaan Alat-alat Uji Kendaraan,0,Kabupaten Pangandaran,955912300,950400000,900900000,Hersa Dwi Tama,
24666014,Pengadaan Rambu-rambu Lalu Lintas,0,Kabupaten Pangandaran,450000000,447837000,403067000,CV. MEKAR INDAH,
24661014,Jasa Konsultansi Penyusunan Kajian Review Kontrak Kerjasama Minyak dan Gas Bumi pada Wilayah Kerja PT. Pertamina PHE ONWJ,0,Kementerian Energi Dan Sumber Daya Mineral,97842000,96842000,95950000,PT. Mitrakawasa Konsulindo,
24660014,Pengadaan dan Pemasangan Fasilitas Lalu Lintas Jalan Ruas Jalan Karangnunggal-Tasikmalaya-Manonjaya-Cimaragas-Banjar,0,-,549400000,490671000,468530800,CV INSUN MEDAL LESTARI,
24659014,Pekerjaan Pembangunan Kamar Operasi (OK) Di Lantai 4 Bangunan Fungsional Pusat Mata Nasional Rumah Sakit Mata Cicendo Bandung Tahun 2014,0,Kementerian Kesehatan,26873943000,26873943000,26770000000,PT. INTRACO LESTARI,
24658014,Pengadaan SUV 2700 cc,0,-,1257350000,1226185000,1225500000,PT. AYUN JAYA MOTOR,
24657014,Peningkatan Jalan Pagadungan - Telagajaya,0,Kabupaten Karawang,492200000,492200000,448344000,CV. BINTANG SELATAN,
24656014,Peningkatan Jalan Kutaraharja - Randumulya,0,Kabupaten Karawang,393200000,393200000,369051000,CV. BINTANG UTARA,
24655014,Pemeliharaan Berkala/ Periodik Jalan di Wilayah I s/d IV UPTD Bina Marga; Jln. Kaligandu - Bendung Cibeet,0,Kabupaten Karawang,300000000,300000000,281649000,CV. BINTANG SELATAN,
24654014,Pembangunan Gerai Produk PNPM Masyarakat Perdesaan (APBD I),0,Kabupaten Karawang,925000000,925000000,846122000,cv. hamarta jaya,
24652014,Pembangunan Site Developmen Lanjutan Sport Jabar,0,-,40638203000,39696400000,36789000000,PT. AULIA MULTI SARANA,
24651014,Belanja Modal Pengadaan Konstruksi Gedung Gerai/outlet PNPM,0,-,900636000,899658000,871564000,cv. trisacita,
24648014,JASA KONSULTANSI PENYUSUNAN EVALUASI TINGKAT PELAYANAN JALAN DI PERKOTAAN,0,-,106000000,103939000,80100000,PT. MARGA SARANA BHUMI,
24647014,JASA KONSULTANSI EVALUASI TINGKAT PELAYANAN ANGKUTAN PENUMPANG UMUM AKDP DAN AKAP DI JAWA BARAT,0,-,108375000,108047500,103246000,PT. DWI ELTIS KONSULTAN,
24646014,Pengembangan Sistem Penyediaan Air Minum Program untuk Masyarakat Berpenghasilan Rendah (MBR),0,Kabupaten Subang,1844262000,1767382000,1737000000,cv. garuda mas,
24643014,Pengadaan dan Pemasangan Traffic Light,0,Arsip Nasional Republik Indonesia,514212000,513936000,508284000,CV.KARYA BANGUN,
24642014,Pengadaan Barang Inventaris untuk keperluan Penggantian Barang Inventaris Pegawai Universitas Pendidikan Indonesia (UPI) Tahun Anggaran 2014,0,Kementerian Pendidikan dan Kebudayaan,374400000,374400000,371715300,CV Niaga Lintasnusa,
24641014,Revitalisasi Pasar,0,Kabupaten Subang,2081526450,2080000000,1872000000,CV. Gemastri Candraditya,
24640014,Belanja Jasa Konsultansi Perencanaan (Planning) : Pengembangan Model Ketahanan Kawasan Terhadap Perubahan Iklim,0,-,80000000,79145000,78595000,PT. Maza Pradita Sarana,
24639014,Study Kelayakan Pembangunan Pasar Hewan di Kecamatan Rengasdengklok,0,Kabupaten Karawang,150000000,150000000,140998000,PT. GIHON WAHANA CIPTA,
24638014,Rehabilitasi TPHT KUD Mina Langgeng Jaya Desa Langensari Kec. Blanakan,0,Kabupaten Subang,242000000,241880000,240790000,CV. Gemastri Candraditya,
24637014,Pengadaan Barang untuk keperluan Laboratorium CBT (Computer Based Test) pada Fakultas Keperawatan Tahun Anggaran 2014,0,Kementerian Pendidikan dan Kebudayaan,383976208,365268750,363665500,CV. SURYA KENCANA LINTAS YASA,
24636014,Pembangunan Kantor Kecamatan Kadungora Kabupaten Garut,0,Kabupaten Garut,1465000000,1465000000,1318470000,CV PRATAMA KARYA,
24635014,PENGADAAN TERNAK SAPI POTONG BETINA (PERANAKAN ONGOLE) (Paket IX),0,Kabupaten Garut,785800000,782181400,774080000,cv. sarana pembangunan,
24634014,PENGADAAN TERNAK SAPI POTONG BETINA (PERANAKAN ONGOLE) (Paket VIII),0,Kabupaten Garut,1030000000,1025307800,1015500000,CV. PUTRA DIVRADJA,
24633014,Pengadaan Ternak Sapi Potong Betina (Peranakan Onggole) (Paket X),0,Kabupaten Garut,1079000000,1073932200,1064990000,Lira Bintang Utama,
24631014,PENGADAAN PERALATAN MEDIS KEDOKTERAN DAN ALAT KESEHATAN INVESTASI,0,Kementerian Kesehatan,1202716000,1190424620,,,
24630014,Pekerjaan Konstruksi Rehabilitasi Aula Dinas Pendidikan Kabupaten Garut,0,Kabupaten Garut,463000000,462675000,408548000,CV. GRAHATAMA PERSADA,
24629014,Penyediaan Sambungan Rumah (Listrik Desa) Wilayah UPJ Cikampek Paket 8,0,Kabupaten Karawang,11933000000,1033668000,979977000,CV PUJI,
24628014,Penyediaan Sambungan Rumah (Listrik Desa) Wilayah UPJ Cikampek Paket 7,0,Kabupaten Karawang,11933000000,1021784500,970798000,CV PUJI,
24627014,Penyediaan Sambungan Rumah (Listrik Desa) Wilayah UPJ Rengasdengklok Paket 6,0,Kabupaten Karawang,11933000000,1091393900,1015155000,CV. PUSAKA PERDANA,
24626014,Penyediaan Sambungan Rumah (Listrik Desa) Wilayah UPJ Rengasdengklok Paket 5,0,Kabupaten Karawang,11933000000,1337530600,1244373000,CV. PRIMA SHINA,
24625014,Penyediaan Sambungan Rumah (Listrik Desa) Wilayah UPJ Kosambi Paket 4,0,Kabupaten Karawang,11933000000,906771100,834229433,CV. SINAR ABADI,
24624014,Penyediaan Sambungan Rumah (Listrik Desa) Wilayah UPJ Kosambi Paket 3,0,Kabupaten Karawang,11933000000,812830100,768160000,Pahlawan,
24623014,Penyediaan Sambungan Rumah (Listrik Desa) Wilayah UPJ Karawang Kota Paket 2,0,Kabupaten Karawang,11933000000,576348100,547530700,PT.DENKINO SARANA MANDIRI,
24622014,Penyediaan Sambungan Rumah (Listrik Desa) Wilayah UPJ Karawang Kota Paket 1,0,Kabupaten Karawang,11933000000,651244800,618682500,PT.DENKINO SARANA MANDIRI,
24619014,PENGADAAN INSTALASI GAS MEDIK CENTRAL MEDIK,0,Kementerian Kesehatan,573731000,565951100,559949500,PT. ANEKA GAS INDUSTRI,
24618014,Rehabilitasi dan Perluasan Gedung Pemerintah Kabupaten Pangandaran,0,Kabupaten Pangandaran,988025000,900000000,795445000,OKTA,
24614014,PERBAIKAN KANTOR BALAI Jalan Paledang No 35 Kel. Paledang Kec. Bogor Tengah Kota Bogor,0,-,400000000,398659000,387268000,PT. SAFITRI KRIDATAMA,
24613014,Studi Kelayakan Pembangunan RPH Kab. Karawang,0,Kabupaten Karawang,250000000,250000000,246268000,PT. GIHON WAHANA CIPTA,
24608014,Pekerjaan Konstruksi Revitalisasi Pasar Kadungora Kabupaten Garut,0,Kabupaten Garut,790000000,782100000,763475000,CV.DION,
24607014,Rekondisi di TPAS Jalupang (5 ha),0,Kabupaten Karawang,294252500,294252000,288335000,cv. mutiara indah,
24606014,Pembangunan Gedung Kantor BPMPT (Tahap I),0,Kabupaten Karawang,3851910000,3781182000,3508054000,cv. mutiara indah,
24605014,BNG 02 Peningkatan Jalan Purabaya - Gantungan,0,Kabupaten Bandung Barat,1381533200,1379633000,1298391000,CV. Satria Perdana,
24604014,Pembangunan Gedung kantor Kecamatan Langkaplancar,0,Kabupaten Pangandaran,1200000000,1196660000,1143402000,CV. Tunas Kalapa,
24602014,Rehabilitasi Jalan Lingkungan Desa Karangmulya,0,Kabupaten Pangandaran,211500000,209700000,198603000,HAYATI PUTRA,
24600014,Normalisasi Drainase Lingkungan Jalur Tengah Desa Cibenda,0,Kabupaten Pangandaran,211829000,211571000,200000000,JAYA MEKAR,
24597014,Pembangunan Koridor dari Rawat Jalan Ke Rawat Inap,0,Kabupaten Garut,668736000,667592000,589296000,CV CIPTA GUNA KONSTRUKSI,
24596014,Pembangunan Koridor dari Rawat Inap Ke Gedung gizi,0,Kabupaten Garut,626940000,625926000,533664000,Cv. SINAR SURYA ABADI,
24595014,Perencanaan Gedung Rawat Inap Kelas I Jantung dan Paru-paru,0,Kabupaten Garut,95034971,95029000,94435000,MACHI CATURKRIYA,
24592014,Perencanaan Rehabilitasi dan Pembangunan Sanpras Stadion Softball Si Jalak Harupat,0,-,70000000,69866000,66660000,PT. GIRI AWAS,
24591014,Belanja Modal Pengadaan Konstruksi/Pembelian Bangunan Kantor/Penataan Ruang Pelayanan BKPM Pembangunan Ruang Rapat,0,-,735314000,735314000,661794000,PT. Restu Ibu,
24590014,Belanja Jasa Konsultansi Perencanaan (Planning) : Perencanaan Teknis Pengembangan Jaringan Listrik di Wilayah Kerja UPTD ESDM Wilayah V Cirebon TA. 2014,0,Kementerian Energi Dan Sumber Daya Mineral,339000000,324500000,315350000,PT. INTIMULYA MULTIKENCANA,
24588014,Pembangunan Instalasi Rumah (Paket 308 – Sumedang) baru,0,Kementerian Energi Dan Sumber Daya Mineral,889803750,877717000,661102000,CV. HARBA MANDIRI,
24580014,Pengadaan Rak Buku Display Berkaca dan Meja Baca,0,-,1750000000,1715175000,1399602050,CV. RAWA JAYA PUTRA,
24579014,Pengadaan Meja Rapat,0,-,257250000,253464750,164934000,CV.LINGGA,
24577014,Pengadaan Jasa Konsultansi Perencana Pembangunan Gedung Poliklinik Tahap I RSUP. Dr. Hasan Sadikin Bandung,1,-,1886385600,1830290000,1717540000,PT. DARENA PRAKARSA UTAMA,
24575014,Pengadaan Jasa Cleaning Service di Lingkungan Fakultas Ilmu Sosial dan Ilmu Politik Periode September - Desember 2014,0,Kementerian Pendidikan dan Kebudayaan,599884000,371173000,291442953,CV. SAMI DJAYA,
24574014,Pengadaan Jasa Pekerjaan Pembangunan Gedung Training Centre Tahap III Universitas Pendidikan Indonesia Kampus Serang,0,Kementerian Pendidikan dan Kebudayaan,9745500000,9735000000,8710334000,PT PROPELAT,
24573014,Belanja Bahan Kimia,0,-,525000000,525000000,495000000,PT. YUNIA YOGA FARMA,
24572014,Pembangunan SPAM Perdesaan Desa Mulyasejati Kec. Ciampel Kab. Karawang (Paket AB - 33),0,-,1000000000,1000000000,784684000,CV. LEVIANA ABADI,
24571014,Pembangunan SPAM Perdesaan Desa Bojong Kec. Bungbulang Kab. Garut (Paket AB - 32),0,-,450000000,450000000,376154000,Cv.SIAGA,
24568014,Pembangunan SPAM Perdesaan Desa Bungbulang Kec. Bungbulang Kab. Garut (Paket AB - 29),0,-,450000000,450000000,363365200,CV. RIFKY KURNIA,
24567014,Pembangunan SPAM Perdesaan Desa Mekarsewu Kec. Cisewu Kab. Garut (Paket AB - 28),0,-,450000000,450000000,369373000,CV.RAFIF GHANI CONTRUCTION,
24564014,Pembangunan SPAM Perdesaan Desa Cihanjaro Desa Sukasari Desa Simpayjaya dan Desa Tanjungkerta Kec. Karangkerta Kab. Kuningan (Paket AB - 25),0,-,1210000000,1210000000,961319000,CV. ANUGRAH AGY,
24562014,Pembangunan SPAM Perdesaan Desa Cimanintin Kec. Jatitunggal Kab. Sumedang (Paket AB - 22),0,-,450000000,450000000,359625200,CV PUTRA HARAPAN,
24561014,Pengadaan Mobil Pelayanan Keliling Administrasi Kependudukan,0,Kabupaten Subang,375000000,374056800,369900000,CV. Selaras Maju Bersama,
24560014,Belanja Perawatan Kapal Keruk,0,Kabupaten Subang,354150000,352500000,342000000,PT. TEGAL SHIPYARD UTAMA,
24558014,Renovasi Bangunan PPPPTK Sulawesi Selatan,0,-,2115175000,2115175000,1690275000,CV. DARMA UTAMA,
24557014,Belanja Bibit Ternak/Hewan Domba Jantan dan Betina,0,-,512500000,488750000,442500000,AZMII,
24554014,Jasa Konsultansi Kajian Sentra Industri Kabupaten Bandung Barat,0,-,197850000,196952000,196817000,PT. DELLASONTA MOULDING INTERNATIONAL,
24553014,Jasa Konsultansi FS dan DED Pasar Cisarua Kabupaten Bandung Barat,0,-,200000000,199770000,198945000,PT. KREASI CEMERLANG NUSANTARA,
24551014,Rehabilitasi Gedung Perawatan Puskesmas Talegong Kecamatan Talegong,0,Kabupaten Garut,354294000,350280000,304755000,CV CIPTA GUNA KONSTRUKSI,
24550014,Rehabilitasi Gedung Perawatan Puskesmas Maroko Kecamatan Cibalong,0,Kabupaten Garut,354294000,350500000,299134000,CV.RAFIF GHANI CONTRUCTION,
24548014,Rehabilitasi Puskesmas DTP Leles Kecamatan Leles,0,Kabupaten Garut,497045000,492074000,412346000,CV. PANDAWA,
24547014,Rehabilitasi Gedung Perawatan Puskesmas Cikelet Kecamatan Cikelet,0,Kabupaten Garut,354294000,350016000,303452000,CV. PRAKARSA MANDIRI,
24546014,Rehabilitasi Puskesmas DTP Cikajang Kecamatan Cikajang,0,Kabupaten Garut,1168970640,1168420000,1051538000,CV. Panji Pasoendan,
24545014,Rehabilitasi Puskesmas DTP Bungbulang Kecamatan Bungbulang,0,Kabupaten Garut,422091000,421890000,358606000,CV. YUCINDO BANGUN SARANA,
24543014,Renovasi Eks Gedung Sidang Paripurna DPRD Provinsi Jawa Barat,0,-,12309000000,8612152000,8424408000,PT. BAJA MANUNGGAL PERKASA,
24541014,Pengadaan Jasa Pelaksanaan Pembangunan Gedung Fakultas Ilmu Pendidikan Universitas Pendidikan Indonesia,0,Kementerian Pendidikan dan Kebudayaan,6392255000,6385000000,5302258000,PT. TITIAN USAHA GRAHA UTAMA,
24538014,Pembangunan Jaringan Listrik TR,0,Kabupaten Pangandaran,496500000,494484000,475784000,CV. SENTOSA,
24536014,Rehab dan Pemeliharaan Rutin PJU,0,Kabupaten Pangandaran,360100000,331854000,326427000,CV CAHAYA TASIK,
24535014,Pemasangan Lampu PJU Baru,0,Kabupaten Pangandaran,693650000,693228000,683940700,CV CAHAYA TASIK,
24533014,Belanja Modal Pengadaan Alat Pendingin Ruangan untuk Penyempurnaan Cold Storage,0,-,553950000,552500000,494487000,CV. SUKSES MANDIRI UTAMA,
24532014,Penyusunan pedoman sanitasi berbasis masyarakat pada area resiko sanitasi,0,-,75950000,75872500,74930000,PT. SELARAS MULTIARSI KONSULTAN,
24531014,Pengadaan dan Pemasangan Fasilitas Lalu Lintas Jalan Ruas Jalan Karangampel-Mundu-Tegalgubug-Prapatan-Rajagaluh,0,-,463650000,404917500,383617600,MATRIK,
24530014,Renovasi/Peningkatan Bangunan Gedung BPSBTPH,0,-,1628000000,1627500000,1497215000,CV ALFIAN KARYA,
24528014,Peningkatan Jalan Cikembulan-Sidamulih,0,Kabupaten Pangandaran,560708000,549195000,546678000,BANGUN BUMI PERTIWI,
24527014,Peningkatan Bahu Jalan Cikembulan- Sidamulih,0,Kabupaten Pangandaran,294710000,291029000,288416000,SAGARATAMA,
24526014,Lanjutan Pembangunan GOR SKB,0,Kabupaten Subang,391517000,391517000,383600000,CV.PAYUNG AGUNG,
24522014,Jasa Konsultansi Perencanaan Teknis Pengembangan Jaringan Listrik di Wilayah Kerja UPTD ESDM Wilayah III Bandung T.A 2015,0,Kementerian Energi Dan Sumber Daya Mineral,200000000,199416250,196322500,TRIA CONSULT,
24521014,Perbaikan Saluran Sekunder Pagerbumi Irigasi Cimandala (Lanjutan),0,Kabupaten Pangandaran,434850000,434121000,359099000,CV. KENCANA TUNGGAL,
24520014,Perbaikan Jaringan Irigasi Ciputrapinggan,0,Kabupaten Pangandaran,348225000,345681000,322000000,CV. DAMAR MULYA,
24519014,Peninggian Tanggul dan Pembuatan Bangunan Pintu Klep Simpeureum,0,Kabupaten Pangandaran,961500000,959506000,957040000,CV. TUNAS SANDAAN,
24518014,Pengerukan Sungai Cikiray dan Cialit,0,Kabupaten Pangandaran,349719000,337927000,313900000,ELDIS GURUH ASMARA,
24517014,Perbaikan Jaringan Irigasi Ciharuman II,0,Kabupaten Pangandaran,346600000,345627000,328595000,CV. DAMAR MULYA,
24516014,Normalisasi Saluran Pembuang Blok Umpeng,0,Kabupaten Pangandaran,346350000,345737000,318285000,Indah Savana CV,
24515014,Proteksi Tebing Sungai Citonjong,0,Kabupaten Pangandaran,346300000,345681000,327283000,cv 786,
24514014,Rehabilitasi Jaringan Irigasi Cikembulan,0,Kabupaten Pangandaran,346300000,345737000,329205000,CV. SANDAAN ENDAH KARYA,
24513014,Rehabilitasi Jaringan Irigasi Cibeureum,0,Kabupaten Pangandaran,347850000,345792000,342825000,BINTANG PAKIDULAN,
24512014,Rehabilitasi Jaringan Irigasi Citumang/Cinyalindung,0,Kabupaten Pangandaran,391600000,390816000,372600000,BANGUN BUMI PERTIWI,
24509014,Pekerjaan Konstruksi Pembangunan Gedung Kantor Dinas Koperasi UMKM dan BMT,0,Kabupaten Garut,314147000,313956000,309193000,CV PRATAMA KARYA,
24508014,PENGADAAN PEKERJAAN JASA PELAKSANAAN TAHAP II PEMBANGUNAN GEDUNG MUSEUM NASIONAL PENDIDIKAN INDONESIA UNIVERSITAS PENDIDIKAN INDONESIA,0,Kementerian Pendidikan dan Kebudayaan,18079000000,18025000000,17101115000,PT. Areabangun Putra Sejati,
24507014,Pembangunan Gedung Polsek Jatisari,0,Kabupaten Karawang,789000000,789000000,749518000,CV. SINAR SAKTI,
24506014,Penataan Gapura Komplek Pemda Karawang,0,Kabupaten Karawang,393200000,314927000,298288000,CV. RESTU RAMA,
24504014,Penataan Taman Makam Pahlawan Pancawati Kec. Klari,0,Kabupaten Karawang,485854000,485854000,462863000,CV. RESTU RAMA,
24503014,Taman NKKBS (lanjutan),0,Kabupaten Karawang,300000000,299957000,290090000,CV. TUGU PROKLAMASI,
24502014,Penurapan TPAS Jalupang,0,Kabupaten Karawang,679887500,679887000,611870000,CV. KALANG SURYA,
24500014,Pekerjaan Pendampingan Penyusunan Community Action Plan - Rencana Perumahan Dan Permukiman (Cap – Rpp) Di Kecamatan Gununghalu,0,-,100000000,99995000,99495000,CV. Tribentang,
24499014,Pengadaan Furniture and Fixture The Quality Improvement of Padjadjaran University Project Keperluan FTIP FPIK dan FIK Tahun Anggaran 2014,0,Kementerian Pendidikan dan Kebudayaan,4439085000,4439085000,4109604400,CV. JACHO MANIDAR,
24498014,Pengadaan Furniture and Fixture The Quality Improvement of Padjadjaran University Project Keperluan Fakultas Ekonomi dan Bisnis dan Fakultas Teknik Geologi Tahun Anggaran 2014,0,Kementerian Pendidikan dan Kebudayaan,2875087000,2875087000,2713276500,PT. CAHAYA SEMPURNA ABADI,
24497014,Pengadaan Almari,0,-,778200000,776578000,646646000,CV. SURYA CITRA MANDIRI,
24496014,Pengadaan Printer Dotmatrik High Speed,0,-,840000000,748650000,695887500,BINTANG JAYA SENTOSA,
24495014,Pengadaan Furniture and Fixture the Quality Improvement of Padjadjaran University Project keperluan Fakultas Farmasi Tahun Anggaran 2014,0,Kementerian Pendidikan dan Kebudayaan,2402308000,2402308000,2222895400,CV Mahadaya Citra,
24494014,Peningkatan Dermaga Danau Saguling di Maroko Kabupaten Bandung Barat,0,-,1766390000,1765400000,1644500000,CV. GUNA TATA SINAMBUNG,
24493014,Jasa Konsultansi Sistem Informasi Manajemen Jabatan Pemerintah Kabupaten Bandung Barat,0,Kabupaten Bandung Barat,110000000,109154100,106767900,CV. FASADE UTAMA,
24492014,Belanja Alat-alat Olah Raga,0,Kabupaten Subang,1213450000,1209779600,1149800300,CV Thegrafh,
24491014,Pemb. Bendung Free intake 1 Bh Pembuatan Keermuur Spj. 207.00 M Pembuatan TPT. 7.00 M Daerah Irigasi Ciberego,0,Kabupaten Bandung Barat,335000000,325930000,301487000,CV. D'ZAHRA,
24489014,Pemb. Bendung 1 bh Daerah Irigasi Pasir Salam,0,Kabupaten Bandung Barat,300000000,299430000,276970000,CV Polkrim mandiri,
24488014,Pemb. Bendung 1 bh Daerah Irigasi Cihideung,0,Kabupaten Bandung Barat,354853783,353550000,327030000,CV.GUNA AGRO SEJAHTERA,
24487014,Pemb. Saluran Tertutup SPJ. 45.00 M Pemb. TPT 96.00 M' Daerah Irigasi Cidadap II,0,Kabupaten Bandung Barat,400000000,398900000,391310000,CV. AZMY AZKY,
